evolution$generation,evolution$evaluated,probaDiscu,fréquenceRéu,tpsAuChamp,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
8400,25231,44.802769768173675,9.083582026381048,11.007475921283277,45885.0487999973,55.0,1,"[0.2]","[47.65]","[11.007475921283277]","[10.0]","[9.083582026381048]","[5.0]","[44.802769768173675]","[1504.0]","[50.0]","[-763991393]","[472.504799999675]","[true]","[55.0]","[45885.0487999973]","[1.0]","[25.0]","[583.0]","[true]","[9.0]","[90.0]","[48.0]","[false]","[10.0]","[197.0]"
8400,25231,22.021398304554275,8.355105665509303,84.6972936139697,42913.67719999813,50.5,2,"[0.2,0.2]","[27.61,26.93]","[84.6972936139697,84.6972936139697]","[10.0,10.0]","[8.355105665509303,8.355105665509303]","[5.0,5.0]","[22.021398304554275,22.021398304554275]","[1640.0,1624.0]","[50.0,50.0]","[1540040621,362382484]","[-3194.5405999996656,-1078.15979999939]","[true,true]","[49.0,52.0]","[41763.21439999808,44064.13999999817]","[1.0,1.0]","[25.0,25.0]","[184.0,177.0]","[true,true]","[9.0,9.0]","[93.0,92.0]","[-351.0,-358.0]","[false,false]","[10.0,10.0]","[145.0,151.0]"
8400,25231,48.76415536742029,6.920237878328659,8.251166228376846,45699.37719999772,48.0,8,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[41.099999999999994,35.06,40.67,39.14,39.1,32.28,38.17,46.01]","[8.251166228376846,8.251166228376846,8.251166228376846,8.251166228376846,8.251166228376846,8.251166228376846,8.251166228376846,8.251166228376846]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[6.920237878328659,6.920237878328659,6.920237878328659,6.920237878328659,6.920237878328659,6.920237878328659,6.920237878328659,6.920237878328659]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[48.76415536742029,48.76415536742029,48.76415536742029,48.76415536742029,48.76415536742029,48.76415536742029,48.76415536742029,48.76415536742029]","[1466.0,1562.0,1427.0,1555.0,1531.0,1632.0,1497.0,1285.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[598814896,2099869015,656012615,2137573876,1085200132,-997834581,750626226,-1379948111]","[1206.3020000000033,-893.2393999999113,812.7984000000724,1573.5136000000275,-122.13259999992442,-234.06139999973675,1031.397599999902,1841.7545999996]","[true,true,true,true,true,true,true,true]","[57.0,57.0,48.0,35.0,41.0,48.0,45.0,49.0]","[46061.831199997665,43702.812799997664,45801.91599999774,46362.06079999779,45153.379999997764,44736.71439999804,45596.83839999769,47017.85839999728]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[459.0,283.0,474.0,403.0,444.0,277.0,345.0,638.0]","[true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[90.0,94.0,92.0,91.0,92.0,90.0,92.0,92.0]","[-76.0,-252.0,-61.0,-132.0,-91.0,-258.0,-190.0,103.0]","[false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[190.0,181.0,198.0,183.0,198.0,177.0,186.0,235.0]"
8400,25231,45.284085340381644,9.120786819037807,0.0,43179.977599998456,59.0,1,"[0.2]","[24.19]","[0.0]","[10.0]","[9.120786819037807]","[5.0]","[45.284085340381644]","[666.0]","[50.0]","[-121690725]","[-2498.052999999243]","[true]","[59.0]","[43179.977599998456]","[1.0]","[25.0]","[129.0]","[true]","[9.0]","[92.0]","[-406.0]","[false]","[10.0]","[125.0]"
8400,25231,79.59806563915497,4.374836370506064,54.28154264675155,51055.55839999484,36.0,9,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[81.47,81.95,81.95,82.96,79.29,81.39999999999999,82.94,80.69,78.62]","[54.28154264675155,54.28154264675155,54.28154264675155,54.28154264675155,54.28154264675155,54.28154264675155,54.28154264675155,54.28154264675155,54.28154264675155]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[4.374836370506064,4.374836370506064,4.374836370506064,4.374836370506064,4.374836370506064,4.374836370506064,4.374836370506064,4.374836370506064,4.374836370506064]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[79.59806563915497,79.59806563915497,79.59806563915497,79.59806563915497,79.59806563915497,79.59806563915497,79.59806563915497,79.59806563915497,79.59806563915497]","[485.0,535.0,558.0,462.0,549.0,577.0,452.0,508.0,534.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-1764194857,-1481000980,206615956,804361931,-724136774,1713802745,-16643648,-2016124111,176694317]","[5090.694599997354,5159.617199997381,6103.061799997078,7776.923199996752,6528.053199997274,5885.276399997238,6348.9545999973125,7148.857399997309,4625.138399997697]","[true,true,true,true,true,true,true,true,true]","[48.0,46.0,42.0,31.0,41.0,22.0,36.0,36.0,28.0]","[50308.86559999504,50088.012799995144,51741.40399999482,52804.101599994414,51538.32959999493,50863.50159999503,51055.55839999484,51499.267199994974,50293.84159999528]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[2637.0,2421.0,2527.0,2776.0,2537.0,2350.0,2665.0,2473.0,2489.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[94.0,92.0,93.0,94.0,92.0,93.0,94.0,91.0,94.0]","[2102.0,1886.0,1992.0,2241.0,2002.0,1815.0,2130.0,1938.0,1954.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[240.0,240.0,229.0,241.0,217.0,215.0,240.0,231.0,233.0]"
8400,25231,65.31921927610513,2.886761623478936,67.05502126819475,51804.254399995276,46.0,1,"[0.2]","[76.22]","[67.05502126819475]","[10.0]","[2.886761623478936]","[5.0]","[65.31921927610513]","[580.0]","[50.0]","[1492022079]","[7101.156199997582]","[true]","[46.0]","[51804.254399995276]","[1.0]","[25.0]","[1999.0]","[true]","[9.0]","[91.0]","[1464.0]","[false]","[10.0]","[208.0]"
8400,25231,93.79767926624099,6.018638822494294,78.7093461089993,53271.34799999444,29.0,1,"[0.2]","[84.91]","[78.7093461089993]","[10.0]","[6.018638822494294]","[5.0]","[93.79767926624099]","[425.0]","[50.0]","[-802190477]","[8673.480399996697]","[true]","[29.0]","[53271.34799999444]","[1.0]","[25.0]","[2974.0]","[true]","[9.0]","[91.0]","[2439.0]","[false]","[10.0]","[231.0]"
8400,25231,45.89910711463965,9.991041691464023,24.872943752899427,49875.92399999554,37.0,3,"[0.2,0.2,0.2]","[70.23,69.12,73.36]","[24.872943752899427,24.872943752899427,24.872943752899427]","[10.0,10.0,10.0]","[9.991041691464023,9.991041691464023,9.991041691464023]","[5.0,5.0,5.0]","[45.89910711463965,45.89910711463965,45.89910711463965]","[1011.0,1036.0,891.0]","[50.0,50.0,50.0]","[109316,709933753,-1945906146]","[5016.889199997873,4525.666999997964,6217.9953999977515]","[true,true,true]","[32.0,46.0,37.0]","[49875.92399999554,49254.681599995805,50902.31359999545]","[1.0,1.0,1.0]","[25.0,25.0,25.0]","[1632.0,1529.0,1790.0]","[true,true,true]","[9.0,9.0,9.0]","[94.0,92.0,89.0]","[1097.0,994.0,1255.0]","[false,false,false]","[10.0,10.0,10.0]","[218.0,209.0,211.0]"
8400,25231,100.0,4.40522171400189,19.728687489879075,49728.6887999956,49.0,3,"[0.2,0.2,0.2]","[69.75,68.53,68.87]","[19.728687489879075,19.728687489879075,19.728687489879075]","[10.0,10.0,10.0]","[4.40522171400189,4.40522171400189,4.40522171400189]","[5.0,5.0,5.0]","[100.0,100.0,100.0]","[985.0,1006.0,943.0]","[50.0,50.0,50.0]","[-1869181672,739331929,-315679524]","[4769.055799998074,3715.2473999980793,4966.746599997954]","[true,true,true]","[50.0,49.0,40.0]","[49778.017599995794,48571.08959999581,49728.6887999956]","[1.0,1.0,1.0]","[25.0,25.0,25.0]","[1734.0,1460.0,1466.0]","[true,true,true]","[9.0,9.0,9.0]","[92.0,91.0,93.0]","[1199.0,925.0,931.0]","[false,false,false]","[10.0,10.0,10.0]","[240.0,210.0,216.0]"
8400,25231,20.919029872196496,9.14217860200624,30.102830658341333,44391.412799997786,55.0,1,"[0.2]","[38.25]","[30.102830658341333]","[10.0]","[9.14217860200624]","[5.0]","[20.919029872196496]","[1616.0]","[50.0]","[1691649237]","[-295.7223999998605]","[true]","[55.0]","[44391.412799997786]","[1.0]","[25.0]","[388.0]","[true]","[9.0]","[92.0]","[-147.0]","[false]","[10.0]","[178.0]"
8400,25231,93.94429876565415,7.263032009455581,33.47017565639544,50838.21119999487,30.0,2,"[0.2,0.2]","[80.52,80.11]","[33.47017565639544,33.47017565639544]","[10.0,10.0]","[7.263032009455581,7.263032009455581]","[5.0,5.0]","[93.94429876565415,93.94429876565415]","[755.0,870.0]","[50.0,50.0]","[-291149229,-48308555]","[5392.238799997038,5586.924799997185]","[true,true]","[26.0,34.0]","[50891.54639999481,50784.875999994925]","[1.0,1.0]","[25.0,25.0]","[2395.0,2300.0]","[true,true]","[9.0,9.0]","[96.0,93.0]","[1860.0,1765.0]","[false,false]","[10.0,10.0]","[223.0,210.0]"
8400,25231,94.8140660382119,4.953965058477962,54.67249836374136,52340.861599994554,17.0,1,"[0.2]","[82.33]","[54.67249836374136]","[10.0]","[4.953965058477962]","[5.0]","[94.8140660382119]","[487.0]","[50.0]","[-61139985]","[7619.2337999969095]","[true]","[17.0]","[52340.861599994554]","[1.0]","[25.0]","[2787.0]","[true]","[9.0]","[92.0]","[2252.0]","[false]","[10.0]","[240.0]"
8400,25231,94.11068852990728,9.651714088938856,100.0,53838.25359999419,40.0,1,"[0.2]","[87.57000000000001]","[100.0]","[10.0]","[9.651714088938856]","[5.0]","[94.11068852990728]","[304.0]","[50.0]","[850747328]","[9183.419999996535]","[true]","[40.0]","[53838.25359999419]","[1.0]","[25.0]","[3324.0]","[true]","[9.0]","[87.0]","[2789.0]","[false]","[10.0]","[242.0]"
8400,25231,39.43540146351749,6.29530607491075,7.29203269591407,43787.69839999787,45.0,6,"[0.2,0.2,0.2,0.2,0.2,0.2]","[37.980000000000004,31.52,33.019999999999996,34.260000000000005,32.29,26.86]","[7.29203269591407,7.29203269591407,7.29203269591407,7.29203269591407,7.29203269591407,7.29203269591407]","[10.0,10.0,10.0,10.0,10.0,10.0]","[6.29530607491075,6.29530607491075,6.29530607491075,6.29530607491075,6.29530607491075,6.29530607491075]","[5.0,5.0,5.0,5.0,5.0,5.0]","[39.43540146351749,39.43540146351749,39.43540146351749,39.43540146351749,39.43540146351749,39.43540146351749]","[1349.0,1561.0,1470.0,1486.0,1537.0,1683.0]","[50.0,50.0,50.0,50.0,50.0,50.0]","[1454532281,843968557,157341980,-1543290579,203230254,-1973511787]","[-793.141999999847,-1551.603599999573,-252.5283999995081,-236.25239999977202,-1870.049799999717,-1460.8961999992825]","[true,true,true,true,true,true]","[36.0,43.0,38.0,47.0,48.0,52.0]","[43953.212799997826,43239.32239999808,44520.118399998166,44218.386399997915,43622.18399999791,43079.56719999828]","[1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0]","[444.0,251.0,304.0,294.0,252.0,155.0]","[true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0]","[87.0,90.0,94.0,87.0,92.0,91.0]","[-91.0,-284.0,-231.0,-241.0,-283.0,-380.0]","[false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0]","[193.0,165.0,179.0,198.0,198.0,151.0]"
8400,25231,85.54009801137029,8.002911468531634,89.22976272871946,52297.792799994466,28.0,1,"[0.2]","[85.94000000000001]","[89.22976272871946]","[10.0]","[8.002911468531634]","[5.0]","[85.54009801137029]","[293.0]","[50.0]","[2132967292]","[7065.474199996854]","[true]","[28.0]","[52297.792799994466]","[1.0]","[25.0]","[3157.0]","[true]","[9.0]","[96.0]","[2622.0]","[false]","[10.0]","[240.0]"
8400,25231,38.50377481434389,9.691914789943937,2.37082776049464,42458.95079999823,40.5,2,"[0.2,0.2]","[21.08,26.31]","[2.37082776049464,2.37082776049464]","[10.0,10.0]","[9.691914789943937,9.691914789943937]","[5.0,5.0]","[38.50377481434389,38.50377481434389]","[1022.0,1177.0]","[50.0,50.0]","[-91056740,1432784466]","[-3155.3529999993625,-2027.6139999995648]","[true,true]","[32.0,49.0]","[41811.791999998284,43106.10959999818]","[1.0,1.0]","[25.0,25.0]","[80.0,189.0]","[true,true]","[9.0,9.0]","[87.0,94.0]","[-455.0,-346.0]","[false,false]","[10.0,10.0]","[101.0,75.0]"
8400,25231,38.972560617422616,9.468999098346575,14.424464928066467,46959.51519999691,49.0,11,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[51.29,47.07,51.06,54.98,51.71,53.12,43.99,49.36,54.410000000000004,44.59,51.870000000000005]","[14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467,14.424464928066467]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575,9.468999098346575]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616,38.972560617422616]","[1263.0,1469.0,1402.0,1320.0,1222.0,1351.0,1537.0,1324.0,1151.0,1507.0,1357.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-1633826825,-1892317613,-406076928,1033606886,-601158899,1127840535,-381984687,2076902829,-2050354408,741144264,-1930011797]","[1839.3131999994366,1628.4763999995557,2732.1769999992102,2065.6747999989966,1619.6497999993444,2499.0545999988826,-678.2084000000104,2746.8253999993685,2665.1323999991946,1552.7303999995202,1260.8265999992582]","[true,true,true,true,true,true,true,true,true,true,true]","[52.0,54.0,37.0,49.0,39.0,40.0,53.0,44.0,50.0,50.0,49.0]","[47077.70399999709,46883.64399999721,46959.51519999691,46762.19999999654,47045.15199999714,47580.50719999658,45339.92799999753,47536.68719999707,47199.398399996746,46142.71039999714,46277.425599996874]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[801.0,650.0,814.0,939.0,841.0,810.0,502.0,848.0,932.0,575.0,840.0]","[true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[90.0,92.0,90.0,90.0,87.0,92.0,96.0,88.0,91.0,91.0,98.0]","[266.0,115.0,279.0,404.0,306.0,275.0,-33.0,313.0,397.0,40.0,305.0]","[false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[199.0,191.0,197.0,228.0,205.0,198.0,190.0,210.0,200.0,198.0,201.0]"
8400,25231,72.3861560259396,8.57783837069063,83.470647516683,53216.5103999943,28.0,1,"[0.2]","[85.45]","[83.470647516683]","[10.0]","[8.57783837069063]","[5.0]","[72.3861560259396]","[355.0]","[50.0]","[-1431924095]","[7925.785999996522]","[true]","[28.0]","[53216.5103999943]","[1.0]","[25.0]","[3172.0]","[true]","[9.0]","[91.0]","[2637.0]","[false]","[10.0]","[240.0]"
8400,25231,67.33166141422384,2.644617563738662,67.06420755294982,49734.948799995844,41.5,10,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[33.76,69.95,79.49000000000001,76.51,45.18,75.91,79.01,59.46,41.06,71.5]","[67.06420755294982,67.06420755294982,67.06420755294982,67.06420755294982,67.06420755294982,67.06420755294982,67.06420755294982,67.06420755294982,67.06420755294982,67.06420755294982]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[2.644617563738662,2.644617563738662,2.644617563738662,2.644617563738662,2.644617563738662,2.644617563738662,2.644617563738662,2.644617563738662,2.644617563738662,2.644617563738662]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[67.33166141422384,67.33166141422384,67.33166141422384,67.33166141422384,67.33166141422384,67.33166141422384,67.33166141422384,67.33166141422384,67.33166141422384,67.33166141422384]","[850.0,634.0,471.0,497.0,637.0,632.0,422.0,594.0,900.0,673.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[1331649344,-841359167,-1676987887,620795539,1067515888,1073290559,-555120691,-5282611,-494659927,975613781]","[-1240.2938000000431,4836.6637999981685,6428.519199997281,4720.290399997481,-436.0090000001801,4726.6755999976085,4899.138599997597,3331.258999998514,1103.5127999998367,5324.881199998097]","[true,true,true,true,true,true,true,true,true,true]","[49.0,41.0,38.0,45.0,50.0,31.0,29.0,40.0,46.0,42.0]","[43612.167999997735,49770.004799995855,51085.606399994984,50223.22879999528,45160.391199997466,50369.712799995315,50152.61599999526,48795.698399996305,45814.43599999754,49699.89279999583]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[339.0,1516.0,2454.0,1979.0,624.0,1846.0,2424.0,1045.0,516.0,1590.0]","[true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[87.0,90.0,93.0,89.0,92.0,89.0,91.0,92.0,91.0,91.0]","[-196.0,981.0,1919.0,1444.0,89.0,1311.0,1889.0,510.0,-19.0,1055.0]","[false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[198.0,192.0,240.0,212.0,194.0,212.0,240.0,183.0,203.0,210.0]"
8400,25231,44.58141770807284,10.0,21.547842272655178,48814.728799995806,24.0,1,"[0.2]","[72.47]","[21.547842272655178]","[10.0]","[10.0]","[5.0]","[44.58141770807284]","[895.0]","[50.0]","[110493751]","[4217.487199998199]","[true]","[24.0]","[48814.728799995806]","[1.0]","[25.0]","[1799.0]","[true]","[9.0]","[89.0]","[1264.0]","[false]","[10.0]","[239.0]"
8400,25231,59.36757926697932,4.84903541232687,18.175083378698588,48493.46559999632,50.0,1,"[0.2]","[61.8]","[18.175083378698588]","[10.0]","[4.84903541232687]","[5.0]","[59.36757926697932]","[1222.0]","[50.0]","[1900774821]","[3685.074199998664]","[true]","[50.0]","[48493.46559999632]","[1.0]","[25.0]","[1115.0]","[true]","[9.0]","[92.0]","[580.0]","[false]","[10.0]","[194.0]"
8400,25231,51.5099477177424,4.958456890747493,13.451505184975215,46239.36479999722,31.0,1,"[0.2]","[48.76]","[13.451505184975215]","[10.0]","[4.958456890747493]","[5.0]","[51.5099477177424]","[1450.0]","[50.0]","[-777718796]","[1090.6797999995542]","[true]","[31.0]","[46239.36479999722]","[1.0]","[25.0]","[778.0]","[true]","[9.0]","[91.0]","[243.0]","[false]","[10.0]","[190.0]"
8400,25231,37.5061818659073,9.713125513722668,0.2021729337517437,41781.243199998054,54.0,4,"[0.2,0.2,0.2,0.2]","[23.71,28.57,27.839999999999996,25.09]","[0.2021729337517437,0.2021729337517437,0.2021729337517437,0.2021729337517437]","[10.0,10.0,10.0,10.0]","[9.713125513722668,9.713125513722668,9.713125513722668,9.713125513722668]","[5.0,5.0,5.0,5.0]","[37.5061818659073,37.5061818659073,37.5061818659073,37.5061818659073]","[754.0,587.0,776.0,697.0]","[50.0,50.0,50.0,50.0]","[-405421509,-1495089732,-1638855460,-1853879807]","[-4048.279399999541,-3492.954799999803,-358.00939999951515,-3616.902799999567]","[true,true,true,true]","[55.0,53.0,45.0,57.0]","[40971.44959999811,41782.49519999795,44229.6543999982,41779.991199998156]","[1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0]","[144.0,221.0,193.0,123.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[91.0,95.0,92.0,92.0]","[-391.0,-314.0,-342.0,-412.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[88.0,233.0,80.0,119.0]"
8400,25231,100.0,7.507999346070179,100.0,53459.8991999941,31.0,1,"[0.2]","[89.62]","[100.0]","[10.0]","[7.507999346070179]","[5.0]","[100.0]","[307.0]","[50.0]","[-1404402632]","[7766.0307999963625]","[true]","[31.0]","[53459.8991999941]","[1.0]","[25.0]","[3402.0]","[true]","[9.0]","[90.0]","[2867.0]","[false]","[10.0]","[240.0]"
8400,25231,100.0,6.435662635423622,91.55593787789427,52131.276799994564,30.0,9,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[85.07000000000001,85.66,85.96000000000001,88.16000000000001,86.46000000000001,87.19,85.99,84.61999999999999,84.03]","[91.55593787789427,91.55593787789427,91.55593787789427,91.55593787789427,91.55593787789427,91.55593787789427,91.55593787789427,91.55593787789427,91.55593787789427]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[6.435662635423622,6.435662635423622,6.435662635423622,6.435662635423622,6.435662635423622,6.435662635423622,6.435662635423622,6.435662635423622,6.435662635423622]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[297.0,309.0,320.0,273.0,283.0,294.0,406.0,338.0,423.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-1367866610,1016349085,1432566309,-396973688,-915296747,-1345623907,-264624315,1908821852,1028082043]","[6482.229999996867,7018.774599997021,6463.9507999965645,6950.665799996619,7522.391599996663,5826.9331999969145,6329.611199996769,6406.233599996995,7567.463599996801]","[true,true,true,true,true,true,true,true,true]","[19.0,23.0,34.0,30.0,35.0,27.0,33.0,26.0,38.0]","[52131.276799994564,52431.25599999448,51635.73519999441,51637.487999994344,52282.51839999438,50301.1031999947,52639.588799994424,52039.88079999465,52470.81919999448]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[3252.0,3185.0,3246.0,3375.0,3330.0,3297.0,3195.0,3317.0,3046.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[90.0,86.0,87.0,94.0,92.0,95.0,90.0,90.0,88.0]","[2717.0,2650.0,2711.0,2840.0,2795.0,2762.0,2660.0,2782.0,2511.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[241.0,241.0,240.0,242.0,241.0,241.0,240.0,241.0,227.0]"
8400,25231,39.69336216207677,1.0,8.509632793092004,43575.359199998275,41.0,2,"[0.2,0.2]","[28.23,27.66]","[8.509632793092004,8.509632793092004]","[10.0,10.0]","[1.0,1.0]","[5.0,5.0]","[39.69336216207677,39.69336216207677]","[117.0,148.0]","[50.0,50.0]","[1394660751,-1025539579]","[-1472.1641999992644,-2129.526799999512]","[true,true]","[37.0,45.0]","[44390.160799998375,42760.55759999818]","[1.0,1.0]","[25.0,25.0]","[224.0,206.0]","[true,true]","[9.0,9.0]","[91.0,92.0]","[-311.0,-329.0]","[false,false]","[10.0,10.0]","[33.0,11.0]"
8400,25231,65.68422558177414,5.027715455256552,2.739783389366412,42860.21679999799,60.0,1,"[0.2]","[28.49]","[2.739783389366412]","[10.0]","[5.027715455256552]","[5.0]","[65.68422558177414]","[988.0]","[50.0]","[-1032456646]","[-1331.5019999997457]","[true]","[60.0]","[42860.21679999799]","[1.0]","[25.0]","[174.0]","[true]","[9.0]","[91.0]","[-361.0]","[false]","[10.0]","[198.0]"
8400,25231,52.867539164459096,9.480598843480978,11.658008605536141,47112.00879999704,50.5,4,"[0.2,0.2,0.2,0.2]","[51.239999999999995,55.69,50.41,49.21]","[11.658008605536141,11.658008605536141,11.658008605536141,11.658008605536141]","[10.0,10.0,10.0,10.0]","[9.480598843480978,9.480598843480978,9.480598843480978,9.480598843480978]","[5.0,5.0,5.0,5.0]","[52.867539164459096,52.867539164459096,52.867539164459096,52.867539164459096]","[1352.0,1248.0,1501.0,1520.0]","[50.0,50.0,50.0,50.0]","[-723846263,-2113588091,-747753943,1281912613]","[2096.473999999209,3319.239799998868,1638.6175999994957,1371.3155999993614]","[true,true,true,true]","[56.0,52.0,40.0,49.0]","[47106.499999996886,47689.180799996575,47117.51759999719,46589.67439999706]","[1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0]","[806.0,975.0,725.0,728.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[91.0,95.0,92.0,92.0]","[271.0,440.0,190.0,193.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[204.0,205.0,198.0,197.0]"
8400,25231,100.0,7.7590657184884435,89.65083819274791,52722.72159999425,50.0,1,"[0.2]","[87.8]","[89.65083819274791]","[10.0]","[7.7590657184884435]","[5.0]","[100.0]","[332.0]","[50.0]","[1575988647]","[7879.274199996471]","[true]","[50.0]","[52722.72159999425]","[1.0]","[25.0]","[3277.0]","[true]","[9.0]","[93.0]","[2742.0]","[false]","[10.0]","[240.0]"
8400,25231,81.09670306375382,9.69738715077499,100.0,53542.03039999428,42.0,1,"[0.2]","[85.45]","[100.0]","[10.0]","[9.69738715077499]","[5.0]","[81.09670306375382]","[263.0]","[50.0]","[860977550]","[8931.767999996526]","[true]","[42.0]","[53542.03039999428]","[1.0]","[25.0]","[3313.0]","[true]","[9.0]","[94.0]","[2778.0]","[false]","[10.0]","[241.0]"
8400,25231,50.077886124153146,2.729555379602787,16.85118052074178,44211.87599999832,56.0,1,"[0.2]","[27.11]","[16.85118052074178]","[10.0]","[2.729555379602787]","[5.0]","[50.077886124153146]","[1247.0]","[50.0]","[1720261934]","[-1198.351799999502]","[true]","[56.0]","[44211.87599999832]","[1.0]","[25.0]","[169.0]","[true]","[9.0]","[94.0]","[-366.0]","[false]","[10.0]","[155.0]"
