evolution$generation,evolution$evaluated,nbSurveillants,tpsAuChamp,probaDiscu,qPrésenceBrousse,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
20000,20000,5.686142834874406,21.810366259947735,18.895579474628097,0.6949962712173887,8.340565431601053,43761.907199998226,49.0,2,"[0.6949962712173887,0.6949962712173887]","[27.72,28.76]","[21.810366259947735,21.810366259947735]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[18.895579474628097,18.895579474628097]","[143.0,137.0]","[50.0,50.0]","[-1667891428,184650599]","[-1764.9443999995638,-1297.0093999995152]","[false,false]","[52.0,49.0]","[43832.01919999815,43761.907199998226]","[5.686142834874406,5.686142834874406]","[8.340565431601053,8.340565431601053]","[177.0,187.0]","[true,true]","[9.0,9.0]","[16.355551153166584,16.70728343603038]","[-358.0,-348.0]","[true,true]","[10.0,10.0]","[140.0,119.0]"
20000,20000,6.274574371373946,22.242172640526775,1.0,0.8438396410592487,17.177138883102415,45461.12159999773,38.0,2,"[0.8438396410592487,0.8438396410592487]","[44.37,67.0]","[22.242172640526775,22.242172640526775]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[1.0,1.0]","[201.0,197.0]","[50.0,50.0]","[-39512054,1719598009]","[-37.18439999986731,3821.2291999984373]","[false,false]","[38.0,39.0]","[45461.12159999773,49032.576799996095]","[6.274574371373946,6.274574371373946]","[17.177138883102415,17.177138883102415]","[668.0,1358.0]","[true,true]","[9.0,9.0]","[15.140469197944627,14.18422903807444]","[133.0,823.0]","[true,true]","[10.0,10.0]","[223.0,241.0]"
20000,20000,8.968642378775973,89.1537222567281,13.654203879300928,0.0,23.048916925302947,45188.435999997746,37.0,4,"[0.0,0.0,0.0,0.0]","[51.22,38.440000000000005,39.78,44.6]","[89.1537222567281,89.1537222567281,89.1537222567281,89.1537222567281]","[10.0,10.0,10.0,10.0]","[2.0,2.0,2.0,2.0]","[5.0,5.0,5.0,5.0]","[13.654203879300928,13.654203879300928,13.654203879300928,13.654203879300928]","[147.0,123.0,121.0,116.0]","[50.0,50.0,50.0,50.0]","[1366908183,1551878266,-2084076840,80492718]","[1194.5331999994596,446.1502000000255,628.3788000000786,559.9569999999367]","[false,false,false,false]","[42.0,37.0,51.0,47.0]","[46350.04159999705,45201.70719999773,45188.435999997746,45839.475999997565]","[8.968642378775973,8.968642378775973,8.968642378775973,8.968642378775973]","[23.048916925302947,23.048916925302947,23.048916925302947,23.048916925302947]","[920.0,488.0,580.0,637.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[10.0349636209135,10.592461599853138,9.923464025125572,10.703961195641066]","[385.0,-47.0,45.0,102.0]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[240.0,240.0,231.0,240.0]"
20000,20000,13.299939890435128,0.0,42.60215311866759,0.26048859424492354,13.248938529102416,44709.67119999753,50.0,2,"[0.26048859424492354,0.26048859424492354]","[39.07,44.29]","[0.0,0.0]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[42.60215311866759,42.60215311866759]","[71.0,74.0]","[50.0,50.0]","[1547085636,-372170096]","[522.5222000002905,-490.6588000001866]","[false,false]","[50.0,53.0]","[45522.46959999789,44709.67119999753]","[13.299939890435128,13.299939890435128]","[13.248938529102416,13.248938529102416]","[379.0,503.0]","[true,true]","[9.0,9.0]","[6.766947876563336,7.218077735000891]","[-156.0,-32.0]","[true,true]","[10.0,10.0]","[240.0,237.0]"
20000,20000,10.117439361470655,99.84773654567401,84.34042664943277,1.0,48.20845544748579,52076.68959999399,23.0,1,"[1.0]","[92.66]","[99.84773654567401]","[10.0]","[2.0]","[5.0]","[84.34042664943277]","[138.0]","[50.0]","[-1948507977]","[6919.1779999963255]","[false]","[23.0]","[52076.68959999399]","[10.117439361470655]","[48.20845544748579]","[5819.0]","[true]","[9.0]","[9.09320992328903]","[5284.0]","[true]","[10.0]","[250.0]"
20000,20000,8.14988639099737,5.821629592117011,1.0,0.49395675566470654,30.561756751376393,44375.3871999982,52.0,1,"[0.49395675566470654]","[33.11]","[5.821629592117011]","[10.0]","[2.0]","[5.0]","[1.0]","[120.0]","[50.0]","[1442304360]","[-771.2945999994481]","[false]","[52.0]","[44375.3871999982]","[8.14988639099737]","[30.561756751376393]","[337.0]","[true]","[9.0]","[11.043098723365878]","[-198.0]","[true]","[10.0]","[222.0]"
20000,20000,8.104293589131217,0.0,1.1549992161599172,1.0,49.552671338163975,43492.47679999823,44.0,1,"[1.0]","[29.720000000000002]","[0.0]","[10.0]","[2.0]","[5.0]","[1.1549992161599172]","[28.0]","[50.0]","[1165071035]","[-2505.251999999433]","[false]","[44.0]","[43492.47679999823]","[8.104293589131217]","[49.552671338163975]","[202.0]","[true]","[9.0]","[11.598790069262142]","[-333.0]","[true]","[10.0]","[46.0]"
20000,20000,15.289371516671409,19.24226367790154,81.75289952273901,0.790121340584713,50.0,53217.01119999403,39.0,1,"[0.790121340584713]","[90.51]","[19.24226367790154]","[10.0]","[2.0]","[5.0]","[81.75289952273901]","[87.0]","[50.0]","[-1404222105]","[8225.452199996216]","[false]","[39.0]","[53217.01119999403]","[15.289371516671409]","[50.0]","[4164.0]","[true]","[9.0]","[5.886442088339911]","[3629.0]","[true]","[10.0]","[250.0]"
20000,20000,5.551141446470797,40.63484331118593,1.767716611936446,0.5302820874638567,36.71477246090399,47786.33599999688,44.0,1,"[0.5302820874638567]","[60.11]","[40.63484331118593]","[10.0]","[2.0]","[5.0]","[1.767716611936446]","[256.0]","[50.0]","[503493237]","[2218.543999999223]","[false]","[44.0]","[47786.33599999688]","[5.551141446470797]","[36.71477246090399]","[1593.0]","[true]","[9.0]","[16.212881777173695]","[1058.0]","[true]","[10.0]","[240.0]"
20000,20000,20.0,54.237110728591475,43.28267499868752,0.44838735279620223,9.43173293446392,48540.039999996494,37.0,1,"[0.44838735279620223]","[60.17]","[54.237110728591475]","[10.0]","[2.0]","[5.0]","[43.28267499868752]","[25.0]","[50.0]","[2113436242]","[3741.2889999988183]","[false]","[37.0]","[48540.039999996494]","[20.0]","[9.43173293446392]","[1155.0]","[true]","[9.0]","[4.6]","[620.0]","[true]","[10.0]","[250.0]"
20000,20000,11.75983819683035,3.45040383837667,4.916261210168912,0.9614717531488307,30.29035123699634,47077.45359999724,48.0,1,"[0.9614717531488307]","[50.760000000000005]","[3.45040383837667]","[10.0]","[2.0]","[5.0]","[4.916261210168912]","[117.0]","[50.0]","[-1295348302]","[1290.3737999995355]","[false]","[48.0]","[47077.45359999724]","[11.75983819683035]","[30.29035123699634]","[720.0]","[true]","[9.0]","[7.7382017062553965]","[185.0]","[true]","[10.0]","[244.0]"
20000,20000,16.4500770330013,44.29599137054171,83.82818112297359,0.6923466596904043,50.0,52498.61359999398,21.0,2,"[0.6923466596904043,0.6923466596904043]","[91.91,89.08]","[44.29599137054171,44.29599137054171]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[83.82818112297359,83.82818112297359]","[78.0,77.0]","[50.0,50.0]","[-825017801,-1253311830]","[7194.743199996337,8088.608599996514]","[false,false]","[21.0,35.0]","[52498.61359999398,52959.099199994234]","[16.4500770330013,16.4500770330013]","[50.0,50.0]","[5211.0,4885.0]","[true,true]","[9.0,9.0]","[5.7142589552268985,5.653468966341506]","[4676.0,4350.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,7.513114728583835,51.904052376549494,56.3844812437021,0.46485399398597366,18.10168433952762,48238.80879999596,32.0,3,"[0.46485399398597366,0.46485399398597366,0.46485399398597366]","[69.36,73.3,73.92]","[51.904052376549494,51.904052376549494,51.904052376549494]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[56.3844812437021,56.3844812437021,56.3844812437021]","[231.0,226.0,223.0]","[50.0,50.0,50.0]","[-1899462465,1146770930,-2140014284]","[2962.2319999982938,4905.210799997956,4898.199599997868]","[false,false,false]","[34.0,32.0,42.0]","[48238.80879999596,50177.155199995665,50019.90399999551]","[7.513114728583835,7.513114728583835,7.513114728583835]","[18.10168433952762,18.10168433952762,18.10168433952762]","[1685.0,1699.0,1798.0]","[true,true,true]","[9.0,9.0,9.0]","[12.378354831476106,11.979053062718812,12.910757189819163]","[1150.0,1164.0,1263.0]","[true,true,true]","[10.0,10.0,10.0]","[241.0,243.0,242.0]"
20000,20000,1.3179165590148314,71.16139377539915,53.367119555356965,0.30082490360852515,33.86418412388435,43851.550399998225,40.0,1,"[0.30082490360852515]","[29.099999999999998]","[71.16139377539915]","[10.0]","[2.0]","[5.0]","[53.367119555356965]","[324.0]","[50.0]","[270401457]","[-1064.0121999994662]","[false]","[40.0]","[43851.550399998225]","[1.3179165590148314]","[33.86418412388435]","[204.0]","[true]","[9.0]","[73.60101770973226]","[-331.0]","[true]","[10.0]","[49.0]"
20000,20000,14.573160580874474,23.687579824075055,81.8681428238375,0.8193700029016205,49.395274704655414,53600.874399993816,44.0,1,"[0.8193700029016205]","[91.19]","[23.687579824075055]","[10.0]","[2.0]","[5.0]","[81.8681428238375]","[69.0]","[50.0]","[640669799]","[8168.360999996112]","[false]","[44.0]","[53600.874399993816]","[14.573160580874474]","[49.395274704655414]","[4303.0]","[true]","[9.0]","[6.312975108552566]","[3768.0]","[true]","[10.0]","[250.0]"
20000,20000,1.0,7.306592574578429,42.204795051063655,1.0,47.06606708415248,41950.26319999814,56.0,1,"[1.0]","[25.94]","[7.306592574578429]","[10.0]","[2.0]","[5.0]","[42.204795051063655]","[446.0]","[50.0]","[2068720893]","[-2633.8323999995628]","[false]","[56.0]","[41950.26319999814]","[1.0]","[47.06606708415248]","[135.0]","[true]","[9.0]","[93.0]","[-400.0]","[true]","[10.0]","[67.0]"
20000,20000,6.111798047549551,55.01714279090854,61.065897666592384,0.5600363038229164,22.449434277046286,50681.96159999532,34.0,2,"[0.5600363038229164,0.5600363038229164]","[78.05,76.64999999999999]","[55.01714279090854,55.01714279090854]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[61.065897666592384,61.065897666592384]","[245.0,233.0]","[50.0,50.0]","[-1039361857,-680496119]","[5855.416199997409,4961.550799997596]","[false,false]","[36.0,34.0]","[50998.467199995175,50681.96159999532]","[6.111798047549551,6.111798047549551]","[22.449434277046286,22.449434277046286]","[2276.0,2282.0]","[true,true]","[9.0,9.0]","[15.707325283512926,15.052853396699888]","[1741.0,1747.0]","[true,true]","[10.0,10.0]","[243.0,244.0]"
20000,20000,1.8302141691785843,15.442605113239088,1.0,0.28768520461186925,15.973580058934514,41230.36319999811,44.0,3,"[0.28768520461186925,0.28768520461186925,0.28768520461186925]","[29.599999999999998,26.169999999999998,24.959999999999997]","[15.442605113239088,15.442605113239088,15.442605113239088]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[1.0,1.0,1.0]","[140.0,139.0,112.0]","[50.0,50.0,50.0]","[-434836811,1646947161,-345155997]","[-2482.9037999996945,-2188.621199999172,-3831.3703999995923]","[false,false,false]","[44.0,49.0,52.0]","[42950.11039999807,43048.01679999844,41230.36319999811]","[1.8302141691785843,1.8302141691785843,1.8302141691785843]","[15.973580058934514,15.973580058934514,15.973580058934514]","[204.0,160.0,152.0]","[true,true,true]","[9.0,9.0,9.0]","[50.26734113925606,48.08180456798406,50.81372528207406]","[-331.0,-375.0,-383.0]","[true,true,true]","[10.0,10.0,10.0]","[16.0,13.0,13.0]"
20000,20000,6.940330815329938,78.72924861760384,71.94440290396669,0.6217828206697847,5.0,47297.55519999749,41.0,1,"[0.6217828206697847]","[49.13]","[78.72924861760384]","[10.0]","[2.0]","[5.0]","[71.94440290396669]","[240.0]","[50.0]","[-1087420637]","[1454.5109999999768]","[false]","[41.0]","[47297.55519999749]","[6.940330815329938]","[5.0]","[645.0]","[true]","[9.0]","[13.399937621788833]","[110.0]","[true]","[10.0]","[240.0]"
20000,20000,11.73066041482888,89.37141846693186,53.91145856885488,0.3012055779971795,12.24624385257872,48823.24239999627,40.0,1,"[0.3012055779971795]","[65.62]","[89.37141846693186]","[10.0]","[2.0]","[5.0]","[53.91145856885488]","[109.0]","[50.0]","[1010095627]","[4520.0955999986545]","[false]","[40.0]","[48823.24239999627]","[11.73066041482888]","[12.24624385257872]","[1452.0]","[true]","[9.0]","[7.586955623358933]","[917.0]","[true]","[10.0]","[249.0]"
20000,20000,4.381196838623648,0.5687711743854905,66.98313486764395,0.033793851349443745,23.96062283696687,44079.66479999792,43.0,1,"[0.033793851349443745]","[36.76]","[0.5687711743854905]","[10.0]","[2.0]","[5.0]","[66.98313486764395]","[362.0]","[50.0]","[-2136967511]","[-672.0109999997076]","[false]","[43.0]","[44079.66479999792]","[4.381196838623648]","[23.96062283696687]","[369.0]","[true]","[9.0]","[20.314083862974606]","[-166.0]","[true]","[10.0]","[201.0]"
20000,20000,7.523996980661283,16.140647949674182,90.90127418553804,0.9297496142865006,20.159101422687417,50167.389599995346,33.0,3,"[0.9297496142865006,0.9297496142865006,0.9297496142865006]","[79.89,76.52,79.05]","[16.140647949674182,16.140647949674182,16.140647949674182]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[90.90127418553804,90.90127418553804,90.90127418553804]","[222.0,230.0,239.0]","[50.0,50.0,50.0]","[985334862,-654698825,858590910]","[5313.800999997402,5129.569199997735,5654.657999997442]","[false,false,false]","[38.0,33.0,42.0]","[50232.493599995185,50167.389599995346,50504.678399995195]","[7.523996980661283,7.523996980661283,7.523996980661283]","[20.159101422687417,20.159101422687417,20.159101422687417]","[2293.0,2317.0,2225.0]","[true,true,true]","[9.0,9.0,9.0]","[11.961727288211899,13.157900017033088,12.62626769311256]","[1758.0,1782.0,1690.0]","[true,true,true]","[10.0,10.0,10.0]","[245.0,249.0,243.0]"
20000,20000,3.9795855730269607,99.13437348963427,34.91879019765309,0.757195474760505,26.21201137720729,45347.940799998054,49.0,1,"[0.757195474760505]","[36.08]","[99.13437348963427]","[10.0]","[2.0]","[5.0]","[34.91879019765309]","[413.0]","[50.0]","[-704609028]","[-232.8093999995981]","[false]","[49.0]","[45347.940799998054]","[3.9795855730269607]","[26.21201137720729]","[430.0]","[true]","[9.0]","[22.86670265788088]","[-105.0]","[true]","[10.0]","[223.0]"
20000,20000,19.357365121643298,99.10333417250435,98.01884499039696,0.13576454493588808,48.41904199529323,52668.635199993885,45.0,1,"[0.13576454493588808]","[93.81]","[99.10333417250435]","[10.0]","[2.0]","[5.0]","[98.01884499039696]","[39.0]","[50.0]","[-1445506199]","[8193.526199996188]","[false]","[45.0]","[52668.635199993885]","[19.357365121643298]","[48.41904199529323]","[4969.0]","[true]","[9.0]","[4.752712955604459]","[4434.0]","[true]","[10.0]","[250.0]"
20000,20000,10.417520683695297,100.0,78.95948701666975,0.3893861757156561,47.28160015682681,53325.18399999388,20.0,2,"[0.3893861757156561,0.3893861757156561]","[89.88000000000001,90.93]","[100.0,100.0]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[78.95948701666975,78.95948701666975]","[155.0,123.0]","[50.0,50.0]","[-1611797944,2813178]","[7715.888199996305,8369.244399996147]","[false,false]","[42.0,20.0]","[53410.820799994064,53325.18399999388]","[10.417520683695297,10.417520683695297]","[47.28160015682681,47.28160015682681]","[4695.0,4931.0]","[true,true]","[9.0,9.0]","[9.119252352307464,9.50322087240462]","[4160.0,4396.0]","[true,true]","[10.0,10.0]","[248.0,249.0]"
20000,20000,20.0,55.664261503325385,99.51607444422058,0.9767951807517895,49.81721324284951,53583.34639999372,21.0,1,"[0.9767951807517895]","[93.62]","[55.664261503325385]","[10.0]","[2.0]","[5.0]","[99.51607444422058]","[62.0]","[50.0]","[345049636]","[8246.54839999607]","[false]","[21.0]","[53583.34639999372]","[20.0]","[49.81721324284951]","[5388.0]","[true]","[9.0]","[4.55]","[4853.0]","[true]","[10.0]","[250.0]"
20000,20000,13.29118655869809,0.0,57.23113704127558,0.0,16.260294191216374,45290.34879999741,51.0,1,"[0.0]","[47.36]","[0.0]","[10.0]","[2.0]","[5.0]","[57.23113704127558]","[98.0]","[50.0]","[2110054776]","[-325.0192000001189]","[false]","[51.0]","[45290.34879999741]","[13.29118655869809]","[16.260294191216374]","[560.0]","[true]","[9.0]","[6.77140446434421]","[25.0]","[true]","[10.0]","[232.0]"
20000,20000,1.0,51.277216083943614,76.05628671293788,0.3762861427219945,9.789631602859927,42728.25599999819,55.0,1,"[0.3762861427219945]","[27.92]","[51.277216083943614]","[10.0]","[2.0]","[5.0]","[76.05628671293788]","[1122.0]","[50.0]","[106882967]","[-2473.764199999343]","[false]","[55.0]","[42728.25599999819]","[1.0]","[9.789631602859927]","[201.0]","[true]","[9.0]","[91.0]","[-334.0]","[true]","[10.0]","[187.0]"
20000,20000,20.0,89.54397486792315,53.98362894554214,0.8091142022915812,20.87753967396193,49249.92399999545,27.0,2,"[0.8091142022915812,0.8091142022915812]","[76.77000000000001,74.02]","[89.54397486792315,89.54397486792315]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[53.98362894554214,53.98362894554214]","[50.0,51.0]","[50.0,50.0]","[-1180755364,758360081]","[5017.3899999975765,4277.583199997833]","[false,false]","[43.0,27.0]","[49793.04159999526,49249.92399999545]","[20.0,20.0]","[20.87753967396193,20.87753967396193]","[2199.0,2423.0]","[true,true]","[9.0,9.0]","[4.5,4.55]","[1664.0,1888.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,3.6682235814298716,23.996703634179113,83.18675852559562,0.12909898050939184,10.925401151600905,47291.545599996745,38.0,4,"[0.12909898050939184,0.12909898050939184,0.12909898050939184,0.12909898050939184]","[58.050000000000004,58.26,58.19,55.00000000000001]","[23.996703634179113,23.996703634179113,23.996703634179113,23.996703634179113]","[10.0,10.0,10.0,10.0]","[2.0,2.0,2.0,2.0]","[5.0,5.0,5.0,5.0]","[83.18675852559562,83.18675852559562,83.18675852559562,83.18675852559562]","[501.0,537.0,556.0,573.0]","[50.0,50.0,50.0,50.0]","[-1061524307,-850072204,-1666294368,176115515]","[3043.737199998992,3378.96019999923,1370.3765999990137,3103.081999998867]","[false,false,false,false]","[38.0,40.0,45.0,43.0]","[47841.674399996635,48220.02879999683,47291.545599996745,48181.96799999668]","[3.6682235814298716,3.6682235814298716,3.6682235814298716,3.6682235814298716]","[10.925401151600905,10.925401151600905,10.925401151600905,10.925401151600905]","[973.0,1005.0,985.0,1000.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[24.807648165362988,26.170705756866447,26.170705756866447,24.807648165362988]","[438.0,470.0,450.0,465.0]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[216.0,227.0,223.0,233.0]"
20000,20000,5.988687790409106,71.34016592375976,1.0,0.9161065952352285,35.744513481265905,50082.003199995605,45.0,1,"[0.9161065952352285]","[75.12]","[71.34016592375976]","[10.0]","[2.0]","[5.0]","[1.0]","[309.0]","[50.0]","[-46604019]","[4667.581199997941]","[false]","[45.0]","[50082.003199995605]","[5.988687790409106]","[35.744513481265905]","[2219.0]","[true]","[9.0]","[15.529278408692413]","[1684.0]","[true]","[10.0]","[240.0]"
20000,20000,17.367722591323492,15.660463765779165,11.146236683842158,0.3264795451688902,20.107813474074028,48904.872799995894,27.0,1,"[0.3264795451688902]","[64.38000000000001]","[15.660463765779165]","[10.0]","[2.0]","[5.0]","[11.146236683842158]","[44.0]","[50.0]","[-977200210]","[4117.577599998156]","[false]","[27.0]","[48904.872799995894]","[17.367722591323492]","[20.107813474074028]","[1371.0]","[true]","[9.0]","[5.354760793246469]","[836.0]","[true]","[10.0]","[249.0]"
20000,20000,15.48795215183063,0.0,17.973225351691344,0.196958092836817,19.249026510895042,42338.13279999837,43.0,2,"[0.196958092836817,0.196958092836817]","[21.65,29.18]","[0.0,0.0]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[17.973225351691344,17.973225351691344]","[18.0,18.0]","[50.0,50.0]","[1403328405,2094947764]","[-3340.586399999367,-2686.7293999996036]","[false,false]","[57.0,43.0]","[42338.13279999837,42621.5855999981]","[15.48795215183063,15.48795215183063]","[19.249026510895042,19.249026510895042]","[109.0,243.0]","[true,true]","[9.0,9.0]","[6.00466731097227,5.552703104770056]","[-426.0,-292.0]","[true,true]","[10.0,10.0]","[86.0,151.0]"
20000,20000,11.084859978735446,32.50389389569645,83.0205755453967,0.920609875297423,50.0,51653.51359999434,38.0,3,"[0.920609875297423,0.920609875297423,0.920609875297423]","[91.78,89.85,89.66]","[32.50389389569645,32.50389389569645,32.50389389569645]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[83.0205755453967,83.0205755453967,83.0205755453967]","[115.0,120.0,106.0]","[50.0,50.0,50.0]","[-1441922765,-1941737362,439683492]","[7683.336199996229,6442.0407999965755,6427.07939999675]","[false,false,false]","[39.0,41.0,38.0]","[52406.71679999407,52157.06799999433,51653.51359999434]","[11.084859978735446,11.084859978735446,11.084859978735446]","[50.0,50.0,50.0]","[4734.0,4548.0,4621.0]","[true,true,true]","[9.0,9.0,9.0]","[8.119182395867046,8.02896925813519,8.299608671330759]","[4199.0,4013.0,4086.0]","[true,true,true]","[10.0,10.0,10.0]","[249.0,250.0,248.0]"
