evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_delatMil,objective$om_trees,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,om_delatMil,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbChampsVisités,om_delatArbres,nbCoupeurs,om_caughtCutter
2820,9254,32.976819556905376,0.2,3.9735776279220576,17.187565671431855,38.662839718418596,73.77350183009321,257.0954782608695,1944.5,4,"[0.2,0.2,0.2,0.2]","[69.02000000000001,84.74000000000001,78.05,75.12]","[32.976819556905376,32.976819556905376,32.976819556905376,32.976819556905376]","[17.187565671431855,17.187565671431855,17.187565671431855,17.187565671431855]","[3.9735776279220576,3.9735776279220576,3.9735776279220576,3.9735776279220576]","[5.0,5.0,5.0,5.0]","[38.662839718418596,38.662839718418596,38.662839718418596,38.662839718418596]","[false,false,false,false]","[1294.0,724.0,1177.0,1248.0]","[-2122886251,-1302931132,995428133,-1895650144]","[273.80695652173904,-379.35599999999977,240.38400000000001,440.00844444444465]","[true,true,true,true]","[25.0,27.0,38.0,40.0]","[49908.726399995874,52264.73999999449,49660.57999999532,49893.952799995415]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[1428.0,2951.0,2055.0,1834.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[73.77350183009321,73.77350183009321,73.77350183009321,73.77350183009321]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[893.0,2416.0,1520.0,1299.0]","[10.0,10.0,10.0,10.0]","[226.0,249.0,245.0,242.0]"
2820,9254,79.8014252901001,0.6384328758258143,4.457800146518181,28.053431686732708,34.53367276938067,78.68322717732232,105.34301075268809,4808.0,7,"[0.6384328758258143,0.6384328758258143,0.6384328758258143,0.6384328758258143,0.6384328758258143,0.6384328758258143,0.6384328758258143]","[89.36,90.86,90.38000000000001,91.17,91.75,88.92,89.74]","[79.8014252901001,79.8014252901001,79.8014252901001,79.8014252901001,79.8014252901001,79.8014252901001,79.8014252901001]","[28.053431686732708,28.053431686732708,28.053431686732708,28.053431686732708,28.053431686732708,28.053431686732708,28.053431686732708]","[4.457800146518181,4.457800146518181,4.457800146518181,4.457800146518181,4.457800146518181,4.457800146518181,4.457800146518181]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[34.53367276938067,34.53367276938067,34.53367276938067,34.53367276938067,34.53367276938067,34.53367276938067,34.53367276938067]","[false,false,false,false,false,false,false]","[261.0,233.0,159.0,244.0,328.0,284.0,276.0]","[-1826728144,948574844,-1669033847,-1979571450,186827709,-780385124,1689679341]","[141.36593406593408,344.8271578947368,105.34301075268809,400.0208791208791,-366.2780434782608,-927.2965217391302,47.7151111111109]","[true,true,true,true,true,true,true]","[26.0,33.0,33.0,24.0,17.0,29.0,40.0]","[52849.92479999409,52259.48159999422,52103.23199999419,53825.73359999384,53398.05039999393,51836.305599994346,50290.085599994534]","[false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[4636.0,4822.0,5066.0,4791.0,4808.0,4851.0,4770.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[78.68322717732232,78.68322717732232,78.68322717732232,78.68322717732232,78.68322717732232,78.68322717732232,78.68322717732232]","[true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[4101.0,4287.0,4531.0,4256.0,4273.0,4316.0,4235.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[282.0,278.0,274.0,271.0,268.0,273.0,276.0]"
2820,9254,80.0,0.7173906550368261,1.1115176233390704,22.439362449863268,80.0,79.7221569404104,415.6095652173913,5147.0,3,"[0.7173906550368261,0.7173906550368261,0.7173906550368261]","[90.81,90.29,92.2]","[80.0,80.0,80.0]","[22.439362449863268,22.439362449863268,22.439362449863268]","[1.1115176233390704,1.1115176233390704,1.1115176233390704]","[5.0,5.0,5.0]","[80.0,80.0,80.0]","[false,false,false]","[128.0,98.0,87.0]","[919034958,-2061179833,404396594]","[426.3202272727274,-1142.8673333333331,415.6095652173913]","[true,true,true]","[31.0,33.0,32.0]","[53909.36719999403,52579.24239999407,52984.63999999395]","[false,false,false]","[8.0,8.0,8.0]","[35.0,35.0,35.0]","[5147.0,5158.0,5139.0]","[8396.0,8396.0,8396.0]","[40.0,40.0,40.0]","[79.7221569404104,79.7221569404104,79.7221569404104]","[true,true,true]","[5.0,5.0,5.0]","[4612.0,4623.0,4604.0]","[10.0,10.0,10.0]","[285.0,281.0,296.0]"
2820,9254,20.0,0.36706066416067995,3.1841531307224766,30.0,41.49446261119789,52.58414995471049,122.90956872370256,1853.0,6,"[0.36706066416067995,0.36706066416067995,0.36706066416067995,0.36706066416067995,0.36706066416067995,0.36706066416067995]","[79.52,65.14999999999999,70.78999999999999,67.12,80.15,82.43]","[20.0,20.0,20.0,20.0,20.0,20.0]","[30.0,30.0,30.0,30.0,30.0,30.0]","[3.1841531307224766,3.1841531307224766,3.1841531307224766,3.1841531307224766,3.1841531307224766,3.1841531307224766]","[5.0,5.0,5.0,5.0,5.0,5.0]","[41.49446261119789,41.49446261119789,41.49446261119789,41.49446261119789,41.49446261119789,41.49446261119789]","[false,false,false,false,false,false]","[1206.0,1663.0,1523.0,1574.0,1298.0,1191.0]","[-1834310268,-1270967824,-1491470430,-2007627808,-1921065514,562249260]","[423.2455555555554,387.7797826086955,-141.96064516129036,-382.63370786516856,-393.47577777777786,422.3413333333331]","[true,true,true,true,true,true]","[23.0,34.0,43.0,42.0,40.0,45.0]","[51169.49039999491,48130.886399996234,49578.69919999585,49469.77519999598,51466.21439999506,51264.89279999468]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[2388.0,1317.0,1453.0,1369.0,2253.0,2507.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[52.58414995471049,52.58414995471049,52.58414995471049,52.58414995471049,52.58414995471049,52.58414995471049]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[1853.0,782.0,918.0,834.0,1718.0,1972.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[245.0,223.0,231.0,230.0,236.0,241.0]"
2820,9254,26.44493004578787,0.2,1.1448209851046225,5.0,80.0,20.0,354.155487179487,876.5,2,"[0.2,0.2]","[44.93,61.050000000000004]","[26.44493004578787,26.44493004578787]","[5.0,5.0]","[1.1448209851046225,1.1448209851046225]","[5.0,5.0]","[80.0,80.0]","[false,false]","[1721.0,1585.0]","[-1759456133,1154364436]","[297.55866666666645,410.75230769230757]","[true,true]","[49.0,42.0]","[46530.83039999749,47829.90559999684]","[false,false]","[8.0,8.0]","[35.0,35.0]","[636.0,1117.0]","[8396.0,8396.0]","[40.0,40.0]","[20.0,20.0]","[true,true]","[5.0,5.0]","[101.0,582.0]","[10.0,10.0]","[197.0,206.0]"
2820,9254,72.53532569126631,0.4242212932932702,3.176896907856306,13.64335314794965,23.28896420116163,26.496078096701684,-810.0040425531917,161.0,5,"[0.4242212932932702,0.4242212932932702,0.4242212932932702,0.4242212932932702,0.4242212932932702]","[26.33,28.999999999999996,27.689999999999998,25.96,27.88]","[72.53532569126631,72.53532569126631,72.53532569126631,72.53532569126631,72.53532569126631]","[13.64335314794965,13.64335314794965,13.64335314794965,13.64335314794965,13.64335314794965]","[3.176896907856306,3.176896907856306,3.176896907856306,3.176896907856306,3.176896907856306]","[5.0,5.0,5.0,5.0,5.0]","[23.28896420116163,23.28896420116163,23.28896420116163,23.28896420116163,23.28896420116163]","[false,false,false,false,false]","[1689.0,1762.0,1778.0,1823.0,1888.0]","[947881203,-1615269747,1322399690,501738951,567977377]","[191.47434782608684,-1167.8602150537636,-810.0040425531917,-766.5404395604398,-895.8604347826085]","[true,true,true,true,true]","[50.0,51.0,53.0,53.0,50.0]","[43141.41599999839,43123.387199998164,42809.38559999812,42363.172799998094,43704.31519999832]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[160.0,194.0,180.0,161.0,157.0]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[26.496078096701684,26.496078096701684,26.496078096701684,26.496078096701684,26.496078096701684]","[true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0]","[-375.0,-341.0,-355.0,-374.0,-378.0]","[10.0,10.0,10.0,10.0,10.0]","[68.0,70.0,77.0,89.0,87.0]"
2820,9254,33.053053650759594,0.2,3.96938806238678,17.46765187857563,38.76631850783049,66.76546696121947,398.48602150537664,1691.0,1,"[0.2]","[72.84]","[33.053053650759594]","[17.46765187857563]","[3.96938806238678]","[5.0]","[38.76631850783049]","[false]","[1246.0]","[2046049899]","[398.48602150537664]","[true]","[29.0]","[48824.24399999579]","[false]","[8.0]","[35.0]","[1691.0]","[8396.0]","[40.0]","[66.76546696121947]","[true]","[5.0]","[1156.0]","[10.0]","[246.0]"
2820,9254,22.214224090254184,0.2164749444227328,3.703863206193469,17.100701898202566,42.40500240194787,55.953329568194036,108.6707865168541,1102.0,1,"[0.2164749444227328]","[62.09]","[22.214224090254184]","[17.100701898202566]","[3.703863206193469]","[5.0]","[42.40500240194787]","[false]","[1439.0]","[764431384]","[108.6707865168541]","[true]","[41.0]","[49437.473599996316]","[false]","[8.0]","[35.0]","[1102.0]","[8396.0]","[40.0]","[55.953329568194036]","[true]","[5.0]","[567.0]","[10.0]","[218.0]"
2820,9254,77.06404931384999,0.6442511904955185,4.461300305606446,28.292835450564564,34.56243741891751,78.58107615146412,406.15152173913043,4913.0,1,"[0.6442511904955185]","[90.89]","[77.06404931384999]","[28.292835450564564]","[4.461300305606446]","[5.0]","[34.56243741891751]","[false]","[155.0]","[946448182]","[406.15152173913043]","[true]","[36.0]","[51965.762399994164]","[false]","[8.0]","[35.0]","[4913.0]","[8396.0]","[40.0]","[78.58107615146412]","[true]","[5.0]","[4378.0]","[10.0]","[284.0]"
2820,9254,52.317805508619614,0.35361816640124377,4.313702100067889,23.189062700170336,73.28085009840063,33.831690765529416,101.90438735177872,3879.0,10,"[0.35361816640124377,0.35361816640124377,0.35361816640124377,0.35361816640124377,0.35361816640124377,0.35361816640124377,0.35361816640124377,0.35361816640124377,0.35361816640124377,0.35361816640124377]","[89.21,88.03999999999999,84.95,84.81,90.0,89.47,87.9,87.49,90.35,86.1]","[52.317805508619614,52.317805508619614,52.317805508619614,52.317805508619614,52.317805508619614,52.317805508619614,52.317805508619614,52.317805508619614,52.317805508619614,52.317805508619614]","[23.189062700170336,23.189062700170336,23.189062700170336,23.189062700170336,23.189062700170336,23.189062700170336,23.189062700170336,23.189062700170336,23.189062700170336,23.189062700170336]","[4.313702100067889,4.313702100067889,4.313702100067889,4.313702100067889,4.313702100067889,4.313702100067889,4.313702100067889,4.313702100067889,4.313702100067889,4.313702100067889]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[73.28085009840063,73.28085009840063,73.28085009840063,73.28085009840063,73.28085009840063,73.28085009840063,73.28085009840063,73.28085009840063,73.28085009840063,73.28085009840063]","[false,false,false,false,false,false,false,false,false,false]","[638.0,762.0,724.0,919.0,667.0,671.0,855.0,777.0,654.0,780.0]","[1077129253,-679766653,943199980,775576872,1766798614,-945382081,1679092749,-599553555,-1816945750,-98063531]","[413.63630434782607,184.60195652173928,-290.27347826086947,347.99010526315783,-221.51270833333336,-116.32593406593412,19.206818181818164,-487.9434408602148,293.3759550561799,399.1097777777778]","[true,true,true,true,true,true,true,true,true,true]","[35.0,35.0,34.0,33.0,38.0,24.0,44.0,32.0,29.0,38.0]","[51350.02879999427,52141.04239999444,52165.58159999454,51794.238399994756,53199.73359999407,52392.69439999418,52020.59999999437,52083.45039999437,53290.87919999394,51801.75039999471]","[false,false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[4292.0,3924.0,3446.0,3132.0,4120.0,4252.0,3746.0,3834.0,4312.0,3797.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[33.831690765529416,33.831690765529416,33.831690765529416,33.831690765529416,33.831690765529416,33.831690765529416,33.831690765529416,33.831690765529416,33.831690765529416,33.831690765529416]","[true,true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[3757.0,3389.0,2911.0,2597.0,3585.0,3717.0,3211.0,3299.0,3777.0,3262.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[262.0,256.0,256.0,252.0,258.0,266.0,253.0,262.0,260.0,261.0]"
2820,9254,37.14113637180827,0.6516831909073557,1.9884496370808584,11.800212836114023,64.22622858287068,64.84870784490175,134.83076923076936,4161.0,5,"[0.6516831909073557,0.6516831909073557,0.6516831909073557,0.6516831909073557,0.6516831909073557]","[89.24,90.97,88.56,89.59,89.61]","[37.14113637180827,37.14113637180827,37.14113637180827,37.14113637180827,37.14113637180827]","[11.800212836114023,11.800212836114023,11.800212836114023,11.800212836114023,11.800212836114023]","[1.9884496370808584,1.9884496370808584,1.9884496370808584,1.9884496370808584,1.9884496370808584]","[5.0,5.0,5.0,5.0,5.0]","[64.22622858287068,64.22622858287068,64.22622858287068,64.22622858287068,64.22622858287068]","[false,false,false,false,false]","[424.0,422.0,483.0,433.0,447.0]","[1225358990,1743331638,-255012187,45194340,-321574709]","[389.37199999999996,134.83076923076936,-888.8512087912086,369.7668181818181,-267.7664516129032]","[true,true,true,true,true]","[35.0,31.0,21.0,41.0,33.0]","[52289.52959999428,52821.12879999398,51655.51679999442,51701.840799994294,52813.61679999411]","[false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0]","[4161.0,4551.0,4098.0,4352.0,4075.0]","[8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0]","[64.84870784490175,64.84870784490175,64.84870784490175,64.84870784490175,64.84870784490175]","[true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0]","[3626.0,4016.0,3563.0,3817.0,3540.0]","[10.0,10.0,10.0,10.0,10.0]","[260.0,262.0,261.0,259.0,255.0]"
2820,9254,21.49922288025155,0.7467215285704432,4.525119729695609,23.634994993398244,62.150920333341936,61.3684281654449,67.07142857142858,4158.0,4,"[0.7467215285704432,0.7467215285704432,0.7467215285704432,0.7467215285704432]","[89.79,90.61,90.94,89.41]","[21.49922288025155,21.49922288025155,21.49922288025155,21.49922288025155]","[23.634994993398244,23.634994993398244,23.634994993398244,23.634994993398244]","[4.525119729695609,4.525119729695609,4.525119729695609,4.525119729695609]","[5.0,5.0,5.0,5.0]","[62.150920333341936,62.150920333341936,62.150920333341936,62.150920333341936]","[false,false,false,false]","[709.0,628.0,672.0,628.0]","[-894772978,605047876,-404977676,-850677683]","[136.65446808510637,31.16241758241756,-26.48461538461538,102.9804395604396]","[true,true,true,true]","[35.0,41.0,34.0,32.0]","[51528.31359999441,52489.34879999412,52948.3319999941,51962.256799994306]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[4140.0,4178.0,4155.0,4161.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[61.3684281654449,61.3684281654449,61.3684281654449,61.3684281654449]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[3605.0,3643.0,3620.0,3626.0]","[10.0,10.0,10.0,10.0]","[251.0,252.0,248.0,246.0]"
2820,9254,41.89729197864543,0.2,3.1176678021832753,30.0,69.21856994966465,80.0,286.57758333333334,3755.5,2,"[0.2,0.2]","[87.8,87.63]","[41.89729197864543,41.89729197864543]","[30.0,30.0]","[3.1176678021832753,3.1176678021832753]","[5.0,5.0]","[69.21856994966465,69.21856994966465]","[false,false]","[530.0,667.0]","[-121804294,-1301014675]","[279.3524999999999,293.8026666666667]","[true,true]","[38.0,38.0]","[51381.0783999943,52505.374399994245]","[false,false]","[8.0,8.0]","[35.0,35.0]","[3833.0,3678.0]","[8396.0,8396.0]","[40.0,40.0]","[80.0,80.0]","[true,true]","[5.0,5.0]","[3298.0,3143.0]","[10.0,10.0]","[266.0,250.0]"
2820,9254,79.80651045688333,0.8,4.146672694817598,19.001645924421418,80.0,47.505128987818395,128.15834486166014,4991.0,4,"[0.8,0.8,0.8,0.8]","[90.93,92.52,92.36,90.64999999999999]","[79.80651045688333,79.80651045688333,79.80651045688333,79.80651045688333]","[19.001645924421418,19.001645924421418,19.001645924421418,19.001645924421418]","[4.146672694817598,4.146672694817598,4.146672694817598,4.146672694817598]","[5.0,5.0,5.0,5.0]","[80.0,80.0,80.0,80.0]","[false,false,false,false]","[267.0,251.0,238.0,234.0]","[126728569,-1997215779,1183277252,336395710]","[179.90386363636367,409.63042553191497,76.41282608695661,-229.39870967741956]","[true,true,true,true]","[38.0,35.0,36.0,34.0]","[52466.31199999425,53643.442399993866,53294.88559999395,51165.23359999445]","[false,false,false,false]","[8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0]","[4968.0,5115.0,5014.0,4914.0]","[8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0]","[47.505128987818395,47.505128987818395,47.505128987818395,47.505128987818395]","[true,true,true,true]","[5.0,5.0,5.0,5.0]","[4433.0,4580.0,4479.0,4379.0]","[10.0,10.0,10.0,10.0]","[285.0,287.0,291.0,281.0]"
2820,9254,50.67611801589718,0.8,4.493417005934716,29.410732047184062,31.475039843483174,25.829358286836854,426.643076923077,2751.0,1,"[0.8]","[82.33]","[50.67611801589718]","[29.410732047184062]","[4.493417005934716]","[5.0]","[31.475039843483174]","[false]","[1113.0]","[-138261391]","[426.643076923077]","[true]","[37.0]","[51574.88799999507]","[false]","[8.0]","[35.0]","[2751.0]","[8396.0]","[40.0]","[25.829358286836854]","[true]","[5.0]","[2216.0]","[10.0]","[253.0]"
2820,9254,25.776835730463425,0.2,1.0,14.107199378602242,79.53040240129666,20.0,347.906304347826,2278.0,9,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[77.5,77.31,83.67999999999999,79.57,80.66,80.08999999999999,74.81,76.13,79.61]","[25.776835730463425,25.776835730463425,25.776835730463425,25.776835730463425,25.776835730463425,25.776835730463425,25.776835730463425,25.776835730463425,25.776835730463425]","[14.107199378602242,14.107199378602242,14.107199378602242,14.107199378602242,14.107199378602242,14.107199378602242,14.107199378602242,14.107199378602242,14.107199378602242]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[79.53040240129666,79.53040240129666,79.53040240129666,79.53040240129666,79.53040240129666,79.53040240129666,79.53040240129666,79.53040240129666,79.53040240129666]","[false,false,false,false,false,false,false,false,false]","[1375.0,1458.0,1062.0,1344.0,1110.0,1189.0,1260.0,1380.0,1256.0]","[600204499,1320049863,1121752884,538087696,-250558490,-1695221881,-697127100,150209695,-487694341]","[385.10047058823517,405.45538461538456,420.5206593406592,-246.64399999999995,421.34068181818196,-949.2498901098902,336.0879569892474,347.906304347826,48.799545454545296]","[true,true,true,true,true,true,true,true,true]","[36.0,34.0,40.0,37.0,36.0,40.0,43.0,30.0,40.0]","[50346.92639999528,49562.172799995395,52079.694399994645,50864.753599995114,49270.45679999535,50544.74239999506,50508.68479999531,49908.72639999548,49926.50479999507]","[false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[2097.0,2025.0,2688.0,2278.0,2619.0,2324.0,2077.0,2111.0,2303.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0]","[true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[1562.0,1490.0,2153.0,1743.0,2084.0,1789.0,1542.0,1576.0,1768.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[236.0,242.0,256.0,242.0,250.0,239.0,242.0,229.0,241.0]"
2820,9254,75.3021671460027,0.28926056053598936,1.0,13.811357370051377,67.35753612651864,20.0,43.959111111111156,1799.0,1,"[0.28926056053598936]","[75.72]","[75.3021671460027]","[13.811357370051377]","[1.0]","[5.0]","[67.35753612651864]","[false]","[1324.0]","[-1585042814]","[43.959111111111156]","[true]","[47.0]","[50807.411999995405]","[false]","[8.0]","[35.0]","[1799.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[1264.0]","[10.0]","[202.0]"
2820,9254,35.02639293202259,0.24288896338724125,3.96239028483536,17.357404325520562,37.34963982908493,80.0,151.9985458937198,2489.0,2,"[0.24288896338724125,0.24288896338724125]","[84.91,79.42]","[35.02639293202259,35.02639293202259]","[17.357404325520562,17.357404325520562]","[3.96239028483536,3.96239028483536]","[5.0,5.0]","[37.34963982908493,37.34963982908493]","[false,false]","[852.0,1322.0]","[1208399199,1751234062]","[427.04086956521735,-123.04377777777773]","[true,true]","[34.0,41.0]","[51986.545599994584,51286.42719999517]","[false,false]","[8.0,8.0]","[35.0,35.0]","[2806.0,2172.0]","[8396.0,8396.0]","[40.0,40.0]","[80.0,80.0]","[true,true]","[5.0,5.0]","[2271.0,1637.0]","[10.0,10.0]","[250.0,250.0]"
2820,9254,20.84655820848285,0.26614813857052144,3.607945075213931,15.099933375102982,39.69616319853587,52.16314656028654,66.4367741935483,262.0,10,"[0.26614813857052144,0.26614813857052144,0.26614813857052144,0.26614813857052144,0.26614813857052144,0.26614813857052144,0.26614813857052144,0.26614813857052144,0.26614813857052144,0.26614813857052144]","[57.91,62.1,29.94,26.51,26.1,29.45,35.4,27.650000000000002,53.010000000000005,59.21999999999999]","[20.84655820848285,20.84655820848285,20.84655820848285,20.84655820848285,20.84655820848285,20.84655820848285,20.84655820848285,20.84655820848285,20.84655820848285,20.84655820848285]","[15.099933375102982,15.099933375102982,15.099933375102982,15.099933375102982,15.099933375102982,15.099933375102982,15.099933375102982,15.099933375102982,15.099933375102982,15.099933375102982]","[3.607945075213931,3.607945075213931,3.607945075213931,3.607945075213931,3.607945075213931,3.607945075213931,3.607945075213931,3.607945075213931,3.607945075213931,3.607945075213931]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[39.69616319853587,39.69616319853587,39.69616319853587,39.69616319853587,39.69616319853587,39.69616319853587,39.69616319853587,39.69616319853587,39.69616319853587,39.69616319853587]","[false,false,false,false,false,false,false,false,false,false]","[1707.0,1479.0,2268.0,2158.0,2016.0,2241.0,1902.0,2125.0,1518.0,1545.0]","[-701995159,-560824601,-1979663785,-179514048,-2000701706,-1924052512,-582617895,2064714395,-1129636303,1087613467]","[-601.6479120879119,193.65173913043472,428.04488888888886,-470.28250000000014,89.05354838709673,-572.2740659340659,270.4870329670331,43.81999999999988,323.7115555555556,-412.27623529411755]","[true,true,true,true,true,true,true,true,true,true]","[41.0,40.0,43.0,52.0,52.0,46.0,49.0,50.0,41.0,41.0]","[47387.94959999674,48356.24639999633,43154.93759999814,43559.3335999983,42681.68159999821,42487.87199999798,43988.26879999816,43317.44719999823,46821.54479999681,47529.92639999653]","[false,false,false,false,false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]","[837.0,1132.0,206.0,161.0,163.0,195.0,318.0,171.0,778.0,1045.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0]","[52.16314656028654,52.16314656028654,52.16314656028654,52.16314656028654,52.16314656028654,52.16314656028654,52.16314656028654,52.16314656028654,52.16314656028654,52.16314656028654]","[true,true,true,true,true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[302.0,597.0,-329.0,-374.0,-372.0,-340.0,-217.0,-364.0,243.0,510.0]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[210.0,223.0,184.0,173.0,218.0,163.0,201.0,179.0,221.0,200.0]"
2820,9254,29.569127683898976,0.2503972498105383,5.0,23.375758368912347,52.44579423671755,54.01876932300854,-344.3673118279572,3075.0,1,"[0.2503972498105383]","[85.56]","[29.569127683898976]","[23.375758368912347]","[5.0]","[5.0]","[52.44579423671755]","[false]","[995.0]","[-1988718253]","[-344.3673118279572]","[true]","[36.0]","[49754.2295999949]","[false]","[8.0]","[35.0]","[3075.0]","[8396.0]","[40.0]","[54.01876932300854]","[true]","[5.0]","[2540.0]","[10.0]","[262.0]"
2820,9254,25.676878971377654,0.3580785847981779,1.114552202289643,14.157260609159575,80.0,35.91422405744645,275.16801611170786,1758.0,6,"[0.3580785847981779,0.3580785847981779,0.3580785847981779,0.3580785847981779,0.3580785847981779,0.3580785847981779]","[85.24000000000001,72.07000000000001,67.92,76.97,79.72,68.69]","[25.676878971377654,25.676878971377654,25.676878971377654,25.676878971377654,25.676878971377654,25.676878971377654]","[14.157260609159575,14.157260609159575,14.157260609159575,14.157260609159575,14.157260609159575,14.157260609159575]","[1.114552202289643,1.114552202289643,1.114552202289643,1.114552202289643,1.114552202289643,1.114552202289643]","[5.0,5.0,5.0,5.0,5.0,5.0]","[80.0,80.0,80.0,80.0,80.0,80.0]","[false,false,false,false,false,false]","[934.0,1483.0,1487.0,1475.0,1327.0,1474.0]","[-33246098,-842530904,1608762674,1729817822,1460285945,-2119962530]","[165.85705263157894,416.9559574468084,-362.93609195402297,436.40114942528743,-121.58311111111112,384.4789795918367]","[true,true,true,true,true,true]","[29.0,34.0,42.0,35.0,47.0,42.0]","[51220.071199994665,50171.14559999553,49046.09839999604,50235.24799999518,49435.720799995535,49142.502399995974]","[false,false,false,false,false,false]","[8.0,8.0,8.0,8.0,8.0,8.0]","[35.0,35.0,35.0,35.0,35.0,35.0]","[3442.0,1719.0,1335.0,1797.0,2201.0,1360.0]","[8396.0,8396.0,8396.0,8396.0,8396.0,8396.0]","[40.0,40.0,40.0,40.0,40.0,40.0]","[35.91422405744645,35.91422405744645,35.91422405744645,35.91422405744645,35.91422405744645,35.91422405744645]","[true,true,true,true,true,true]","[5.0,5.0,5.0,5.0,5.0,5.0]","[2907.0,1184.0,800.0,1262.0,1666.0,825.0]","[10.0,10.0,10.0,10.0,10.0,10.0]","[254.0,236.0,204.0,207.0,239.0,202.0]"
